ID,TCGA-BR-4184-11A,TCGA-BR-4253-11A,TCGA-BR-4184-01A,TCGA-BR-4187-01A,TCGA-CG-4474-01A,TCGA-BR-4201-01A,TCGA-BR-4370-11A
cg21348691,0.0332942,0.025370767,0.022061163,0.026569401,0.016958927,0.025962078,0.065471244
cg21350115,0.342793604,0.468724059,0.773490852,0.430053493,0.676425965,0.52631704,0.375620234
cg21350283,0.078876782,0.038622947,0.03344117,0.035935124,0.034906876,0.032097683,0.035979323
cg21351102,0.036687584,0.029501878,0.018706944,0.026377674,0.027955669,0.019876065,0.05367868
cg21351994,0.365094257,0.26810776,0.048217045,0.04465767,0.126565147,0.041280721,0.144194972
cg21358381,0.871641528,0.857267093,0.600991617,0.8936233,0.811245982,0.88855251,0.901563009
cg21360828,0.100942251,0.13540199,0.06040523,0.039662363,0.041793487,0.348992363,0.049556487
cg21361470,0.086631639,0.086113789,0.175065071,0.263747068,0.148085119,0.122528089,0.060608414
cg21363943,0.012787689,0.017237242,0.015653012,0.014869624,0.015555354,0.009283007,0.018943626
cg21364150,0.048678094,0.03666178,0.041283515,0.160825839,0.030371428,0.037040783,0.023620195
cg21365602,0.039250958,0.057180861,0.053383863,0.058324474,0.073978428,0.178432236,0.07691401
cg21366535,0.067475001,0.057451188,0.068334188,0.059966176,0.067556535,0.088403606,0.032367161
cg21366834,0.929304508,0.907740858,0.92469447,0.93034807,0.87903959,0.94578207,0.958159636
cg21367040,0.038385447,0.03936223,0.034906107,0.054630839,0.043983778,0.041411951,0.033906301
cg21367957,0.719544908,0.65490287,0.341179096,0.702635654,0.515359599,0.752623183,0.775730127
cg21368354,0.050375915,0.03704558,0.042925965,0.032596498,0.044012407,0.034242765,0.044829009
cg21369679,0.052878714,0.056977671,0.052765409,0.055861572,0.053534139,0.047595628,0.054991395
cg21369988,0.05913982,0.055671203,0.056910818,0.067402238,0.072861889,0.052083147,0.058774727
cg21370143,0.873609681,0.870142655,0.85064383,0.843130784,0.770683109,0.858765464,0.879675141
cg21371335,0.034119916,0.025432573,0.033935665,0.024560563,0.029628061,0.040774882,0.055279795
cg21372914,0.517334858,0.525128045,0.33919526,0.681627911,0.482577831,0.737806315,0.668694584
cg21373526,0.08527807,0.094384561,0.087263949,0.062684583,0.080128149,0.049554563,0.093180531
cg21374864,0.011402938,0.046846649,0.048616377,0.04165297,0.038578523,0.035991582,0.013498218
cg21375825,0.910870887,0.89706411,0.625172469,0.836744961,0.638835483,0.95446493,0.966915037
cg21376883,0.376799042,0.539563824,0.669147296,0.366879772,0.561043339,0.604416763,0.337230434
cg21378047,0.053385166,0.040643487,0.041092527,0.042563622,0.048156471,0.053450337,0.046505552
cg21378206,0.911083303,0.924972994,0.907341369,0.905542992,0.920963077,0.919501685,0.920757249
cg21379008,0.051593243,0.055128653,0.127301942,0.056850688,0.114548578,0.051627627,0.054277519
cg21379309,0.026399373,0.027841763,0.028192162,0.024314445,0.027134846,0.022457254,0.029451568
cg21379816,0.054334602,0.044877404,0.047606109,0.04057254,0.047880876,0.040903835,0.044043849
cg21380842,0.184064144,0.266976372,0.416054771,0.035436242,0.41696478,0.32500394,0.133208928
cg21383720,0.044524395,0.033284507,0.038752629,0.036597057,0.033736813,0.031664678,0.033135158
cg21387302,0.029340876,0.025508033,0.025272073,0.026234418,0.031400493,0.032016469,0.022492711
cg21388029,0.272228302,0.258295434,0.146560333,0.140888227,0.10785421,0.069435585,0.178482136
cg21389013,0.029663847,0.03708697,0.023276453,0.025785897,0.03067371,0.025251534,0.027140925
cg21389884,0.018805297,0.021404056,0.014391641,0.012136819,0.013494598,0.009397713,0.020277342
cg21391660,0.038044771,0.045186665,0.041299672,0.040487978,0.038648772,0.036289098,0.039188805
cg21395782,0.036710212,0.053962597,0.033809321,0.040542957,0.033945284,0.02637551,0.061080514
cg21399079,0.875735129,0.855112413,0.898197153,0.892247361,0.743476069,0.874913029,0.924021972
cg21399198,0.044621872,0.04467858,0.047818901,0.034700403,0.040857235,0.037796476,0.057686573
cg21400896,0.343290362,0.507328911,0.628447109,0.530468331,0.515943665,0.618613792,0.525779399
cg21401794,0.104898599,0.107918359,0.252869288,0.104741707,0.695277394,0.100633369,0.113763427
cg21402035,0.54098825,0.499320595,0.618073394,0.534711743,0.444282009,0.652252195,0.566502535
cg21402071,0.256526744,0.248111181,0.239776278,0.197610365,0.320797366,0.07971222,0.286232074
cg21404906,0.052514639,0.014490361,0.065920027,0.009611676,0.06590961,0.147461347,0.133624117
cg21405195,0.917935383,0.899125442,0.872754612,0.903876203,0.892023695,0.90614698,0.89010602
cg21406461,0.216365972,0.382481753,0.603410461,0.222056996,0.180162549,0.228584078,0.417283441
cg21407055,0.630247682,0.627195698,0.474350846,0.73688153,0.508588591,0.561698491,0.720366466
cg21407839,0.012913899,0.014623129,0.022893827,0.013057714,0.012747839,0.01329208,0.013719238
cg21409722,0.033592907,0.031609611,0.061509729,0.032893402,0.049600265,0.057185014,0.044988048
cg21409833,0.884852685,0.91721742,0.944173278,0.926508821,0.846297857,0.859969651,0.928393927
cg21410991,0.483310904,0.492765637,0.2534574,0.408042781,0.595983841,0.115652075,0.352548991
cg21412748,0.021408419,0.027631685,0.022069213,0.02923747,0.020931088,0.015765524,0.020119191
cg21413251,0.059598835,0.0566378,0.057102517,0.060881376,0.062309505,0.040279807,0.053884814
cg21414251,0.414265892,0.463196048,0.228571121,0.532257104,0.366883568,0.402585644,0.481868726
cg21415604,0.877821209,0.810022198,0.900333752,0.85838562,0.753095116,0.849171469,0.851084944
cg21415698,0.046743705,0.028441658,0.046131204,0.023748969,0.043560774,0.010707707,0.050019084
cg21416022,0.321330772,0.327745281,0.15843117,0.240401328,0.161148141,0.202844182,0.209629546
cg21416237,0.776743402,0.790901332,0.70134238,0.699845996,0.759013587,0.599628504,0.742710072
cg21416602,0.02829964,0.028846386,0.032722011,0.033443918,0.033109644,0.025569583,0.027727061
cg21418052,0.336917462,0.249336985,0.555555869,0.430163645,0.309395401,0.311746861,0.272940905
cg21419475,0.039418651,0.04693918,0.04469823,0.037871783,0.042020188,0.033756502,0.045975566
cg21420531,0.079029643,0.040047016,0.058226808,0.051659845,0.118900311,0.102442285,0.07737278
cg21421501,0.049579605,0.042720803,0.053778396,0.03457469,0.034259631,0.050327554,0.049939182
cg21421701,0.031001169,0.035592583,0.048421139,0.062196918,0.030838591,0.026365017,0.03446496
cg21422208,0.045287986,0.04159097,0.05330447,0.042242183,0.049089811,0.078623584,0.019536112
cg21422622,0.046624869,0.067384041,0.059889913,0.035090136,0.048180995,0.039436342,0.057429442
cg21424904,0.039243992,0.040431742,0.041770106,0.042461094,0.044629559,0.040201247,0.040269889
cg21428681,0.2419984,0.310661234,0.508342844,0.317916348,0.410809168,0.082907538,0.236952549
cg21429500,0.028127969,0.036026461,0.029714343,0.028415626,0.020751364,0.039353701,0.039835609
cg21430666,0.909211841,0.896329429,0.91567795,0.889205357,0.890157584,0.893748985,0.917989049
cg21431091,0.178851059,0.085114678,0.090200908,0.147443257,0.116372359,0.098606194,0.113774884
cg21432842,0.303248442,0.292162488,0.178753596,0.392118374,0.246587906,0.18716788,0.303640041
cg21432954,0.372756922,0.461654754,0.654773654,0.381557006,0.560788739,0.40049857,0.240310351
cg21434440,0.091218692,0.06561665,0.042945656,0.043482614,0.05215304,0.055782082,0.034530741
cg21435336,0.154536168,0.45287406,0.607683671,0.112388793,0.636104221,0.544084104,0.115905895
cg21435394,0.183226208,0.201092376,0.106380216,0.247320757,0.196798291,0.213754499,0.221687556
cg21438018,0.898071715,0.896185691,0.87205595,0.919723491,0.747602712,0.935045606,0.827132747
cg21439450,0.046030804,0.049696944,0.039685172,0.041502645,0.039209445,0.027039039,0.049136972
cg21440587,0.218639851,0.378507721,0.294670906,0.251873924,0.267765898,0.240109731,0.298325798
cg21443261,0.02332025,0.025165918,0.030089196,0.024463107,0.032351397,0.021356069,0.02963966
cg21443584,0.047878763,0.0509109,0.049847208,0.048280456,0.047384172,0.04657166,0.046934945
cg21449655,0.04862861,0.036277098,0.057913504,0.031370802,0.040937242,0.047592419,0.066305796
cg21452443,0.059383025,0.066553372,0.050534415,0.053072464,0.04827328,0.047956667,0.048109082
cg21452766,0.053389602,0.050260313,0.04781339,0.049131886,0.04677549,0.043755294,0.045443493
cg21453309,0.724692762,0.495018067,0.681024573,0.63808538,0.608542527,0.730179095,0.432604095
cg21457147,0.932613435,0.941915262,0.926133565,0.914283909,0.930595148,0.907854665,0.918169543
cg21458041,0.762308457,0.768409639,0.486868834,0.746087707,0.553415576,0.738756868,0.743077076
cg21458116,0.020962948,0.020616336,0.017022302,0.0181421,0.019748677,0.012585525,0.015680318
cg21458907,0.305726344,0.292036409,0.661664388,0.070538399,0.12010573,0.551139852,0.206601312
cg21459710,0.044633471,0.024167522,0.048535056,0.039789447,0.014570343,0.051393258,0.042592226
cg21459867,0.736854433,0.548723023,0.484480342,0.66412164,0.570386823,0.59597713,0.640908267
cg21459921,0.039440016,0.042534442,0.042327666,0.039184209,0.040863364,0.036739412,0.046571103
cg21461100,0.221788292,0.369015181,0.677014236,0.060208247,0.302657095,-0.011476141,0.158066611
cg21463023,0.079621088,0.049666392,0.064999005,0.060521277,0.052989824,0.058928862,0.051752708
cg21465754,0.025345608,0.025136584,0.028970861,0.026784125,0.022392671,0.022417833,0.029401991
cg21466821,0.665720524,0.677745644,0.69462001,0.698494658,0.614908172,0.779765139,0.721031051
cg21468416,0.237866578,0.233939468,0.194420155,0.292031331,0.191620208,0.312650623,0.330634285
cg21472642,0.60506755,0.358240834,0.461710421,0.745791574,0.639964277,0.737895442,0.515604819
cg21474838,0.870340348,0.802337273,0.585260629,0.848421563,0.489146777,0.839625195,0.85685144
cg21475255,0.027873114,0.017598973,0.011712582,0.009877638,0.038608113,0.025159015,0.043925106
cg21475402,0.397887227,0.552156196,0.709770911,0.515900783,0.604556013,0.583813662,0.307278131
cg21476940,0.246639846,0.217278555,0.206853819,0.254984979,0.242140475,0.206395783,0.257709566
cg21478222,0.025242879,0.033450766,0.044559051,0.040154296,0.040022337,0.023519214,0.033138982
cg21478437,0.786959196,0.501369846,0.435306531,0.752487848,0.506251558,0.596505926,0.646660772
cg21478490,0.608387626,0.56451498,0.454628849,0.460302682,0.643262761,0.66917251,0.547498336
cg21480743,0.304870174,0.28666834,0.145459014,0.217504244,0.232948167,0.134004706,0.181297352
cg21484834,0.651769101,0.500731682,0.406736259,0.626217458,0.511491306,0.528963158,0.553139799
cg21484964,0.938672416,0.949006133,0.940786449,0.942897207,0.956708475,0.945439783,0.949276425
cg21486659,0.038526608,0.030720047,0.026384485,0.02380837,0.016219965,0.036540717,0.030546144
cg21486954,0.157416449,0.147598576,0.066293857,0.044788412,0.061039527,0.047312652,0.080923641
cg21487067,0.06844238,0.0608026,0.063348923,0.067641316,0.069754526,0.048531231,0.07831954
cg21487207,0.221788511,0.218619778,0.030963615,0.082986591,0.070080626,0.105064935,0.328911575
cg21488617,0.500751707,0.467498115,0.320462498,0.383895376,0.423777145,0.337381746,0.355940453
cg21491028,0.024003713,0.028868895,0.031883048,0.023897714,0.033266223,0.027155939,0.023808013
cg21492378,0.923677009,0.889105064,0.830864335,0.696773075,0.870544847,0.732542294,0.764206538
cg21493583,0.101760411,0.101205056,0.089609678,0.200174756,0.113075138,0.10525249,0.090637498
cg21493666,0.049231723,0.039270167,0.068545124,0.034651435,0.069529952,0.051916954,0.038569444
cg21494337,0.038954295,0.037161992,0.050689579,0.03388211,0.046311895,0.054222752,0.065467904
cg21494776,0.291721071,0.277450503,0.434037154,0.333430308,0.358903349,0.595916464,0.296316613
cg21495715,0.806610452,0.742173649,0.68295936,0.734462049,0.827629294,0.819287773,0.594871872
cg21497439,0.830112976,0.792571099,0.681352554,0.876867973,0.789658942,0.867129591,0.87756696
cg21500966,0.148596427,0.225254444,0.453809212,0.153793296,0.232218249,0.370324044,0.095383511
cg21503093,0.157952599,0.12942313,0.013845865,0.010826626,0.03392849,0.009485572,0.125735803
cg21504624,0.30344548,0.281474674,0.331273472,0.281171415,0.449504664,0.344259922,0.26405031
cg21504918,0.281533898,0.323019793,0.391881496,0.335521659,0.521476286,0.089479809,0.192052023
cg21505334,0.921787209,0.886935692,0.894260102,0.874597754,0.459817915,0.926010362,0.930030442
cg21505886,0.378444681,0.342027201,0.226081463,0.515300354,0.266475481,0.302745281,0.496834766
cg21508214,0.03243868,0.031731265,0.038458435,0.027585708,0.038782612,0.023401304,0.030013003
cg21509097,0.121325621,0.133459204,0.086531775,0.082575228,0.051278838,0.058165769,0.113391454
cg21510697,0.046848013,0.045261741,0.085249403,0.04853786,0.042854777,0.042956639,0.058947597
cg21511069,0.030221947,0.031529879,0.03065384,0.036598968,0.03694311,0.026382328,0.034975346
cg21513385,0.191416063,0.21758281,0.099819213,0.204577165,0.19043733,0.119847011,0.214320717
cg21514871,0.256574313,0.30921146,0.287939449,0.424686579,0.276108168,0.355329741,0.319271876
cg21515243,0.10724926,0.067550378,0.057324746,0.069648257,0.122219712,0.049533958,0.091339832
cg21516384,0.105350469,0.074192052,0.113589506,0.106938369,0.098744904,0.131797794,0.061008183
cg21516478,0.272313593,0.336958923,0.299549041,0.266705922,0.560650161,0.110545982,0.178245061
cg21517055,0.36048879,0.392832007,0.55332574,0.240886223,0.230873864,0.074810873,0.181164839
cg21518208,0.576953858,0.550670445,0.423135571,0.590212351,0.55149229,0.653060845,0.703367253
cg21518938,0.02847813,0.028727854,0.02761575,0.027733134,0.038456539,0.02766057,0.029118477
cg21518947,0.570963842,0.57926316,0.48955108,0.65097673,0.484855163,0.680468773,0.569753312
cg21522988,0.780075615,0.767501188,0.873109512,0.818834025,0.921303368,0.761118607,0.785229888
cg21523528,0.024450043,0.048638756,0.015933808,0.021631022,0.04168591,0.017571156,0.034627464
cg21526212,0.041106533,0.04263066,0.043925016,0.040099598,0.038479453,0.038366424,0.043479716
cg21529533,0.257118479,0.35630854,0.605676843,0.227298492,0.421791292,0.454185423,0.138294919
cg21529807,0.188026172,0.189481445,0.158981688,0.326916706,0.165062003,0.218208031,0.208242321
cg21530453,0.144710549,0.313585846,0.768755877,0.171020096,0.598859011,0.463941891,0.138466943
cg21530890,0.364902927,0.39951139,0.305628356,0.055361832,0.61969322,0.072012477,0.193725546
cg21533958,0.919920393,0.928452781,0.922902722,0.934900433,0.887335176,0.92241638,0.920736384
cg21538194,0.024930004,0.065487249,0.021009428,0.263249581,0.024718762,0.041957117,0.058156878
cg21539243,0.031801746,0.033816448,0.041317226,0.032764099,0.034450463,0.034064568,0.041421742
cg21540749,0.036291564,0.03588225,0.025732863,0.039856967,0.033436453,0.032316343,0.037916355
cg21541083,0.868502818,0.813890805,0.768814253,0.711614097,0.805151872,0.850949513,0.806713876
cg21542094,0.080812775,0.073390856,0.188542506,0.077257035,0.076132352,0.074279956,0.08094857
cg21542793,0.409806577,0.514223548,0.577006227,0.360482915,0.558981824,0.369088288,0.419429488
cg21544377,0.037417215,0.036761855,0.038505683,0.0363814,0.039173234,0.02896533,0.033615437
cg21545849,0.025845841,0.018889209,0.027441318,0.046791571,0.026126854,0.020465498,0.01770862
cg21546057,0.063902283,0.061784652,0.041031229,0.058471342,0.04238141,0.031222894,0.07707093
cg21547708,0.193520918,0.388839712,0.692742118,0.278556367,0.603157237,0.411289166,0.191195837
cg21547976,0.040400534,0.045236305,0.04967366,0.090812254,0.045331598,0.043429869,0.050622116
cg21548414,0.158445217,0.066714274,0.057989004,0.060078119,0.060847369,0.056610136,0.077402635
cg21548788,0.023641453,0.019653193,0.019421424,0.022110764,0.021625261,0.014566312,0.02233909
cg21549639,0.181089104,0.049349561,0.047838209,0.044485208,0.045511563,0.040193083,0.064334361
cg21549904,0.02676764,0.025762034,0.025586849,0.0234989,0.024484784,0.01948041,0.029632781
cg21550442,0.826034356,0.494730753,0.278527059,0.811514428,0.720175031,0.556384666,0.521610709
cg21550483,0.727161521,0.638564975,0.378339906,0.622179159,0.570671677,0.628670675,0.749471885
cg21552947,0.034798145,0.04248797,0.031721084,0.037733339,0.036797875,0.036193785,0.039685524
cg21553524,0.217968922,0.279983836,0.588415118,-0.007087857,0.517138479,0.482821895,0.092459598
cg21554249,0.059055718,0.050071714,0.05013475,0.065816037,0.028903349,0.055473713,0.048503045
cg21554552,0.049725471,0.054413682,0.05541319,0.056844943,0.050075095,0.046544048,0.051756667
cg21559783,0.031219894,0.025684987,0.024471552,0.025031994,0.03568428,0.022858041,0.037852403
cg21561142,0.076474811,0.041032424,0.074609508,0.057779061,0.055764906,0.052997771,0.04326545
cg21565972,0.902552655,0.863469706,0.912167561,0.904281993,0.901051628,0.930542844,0.751522238
cg21566550,0.011600611,0.015787212,0.019540328,0.010834917,0.020125071,0.008504062,0.023564667
cg21570220,0.071626096,0.0356465,0.056313806,0.039018096,0.066700355,0.080182846,0.080735726
cg21570468,0.045114471,0.039889888,0.037562654,0.036202314,0.035474947,0.030641722,0.038369741
cg21571665,0.086638536,0.098288355,0.101376235,0.070188639,0.097632261,0.058352425,0.132791866
cg21571937,0.069252994,0.071355345,0.038091273,0.047778203,0.147769028,0.006017605,0.055962825
cg21572316,0.084814255,0.105989242,0.159777475,0.058832974,0.068476926,0.115822622,0.068586374
cg21572897,0.46787633,0.577150278,0.434373047,0.65477066,0.407912001,0.812828728,0.711959753
cg21573601,0.039993508,0.029800347,0.030973982,0.031800975,0.031615174,0.020014765,0.02873077
cg21574400,0.147210507,0.123271227,0.025911244,0.031335427,0.039733672,0.037467124,0.08296152
cg21574752,0.079010598,0.088213817,0.192626224,0.074349632,0.3607813,0.052383307,0.115585619
cg21575929,0.815000686,0.808594874,0.800848332,0.823952832,0.80846844,0.832811333,0.852481751
